mmsi,message_type,dt_insert_utc,longitude,latitude,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,sog,cog,rot,heading,nav_status,nav_status_code,source,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,eeid,source_filename,H3index_0,H3_int_index_0,H3_int_index_1,H3_int_index_2,H3_int_index_3,H3_int_index_4,H3_int_index_5,H3_int_index_6,H3_int_index_7,H3_int_index_8,H3_int_index_9,H3_int_index_10,H3_int_index_11,H3_int_index_12,H3_int_index_13,H3_int_index_14,H3_int_index_15
259050000,1,2023-02-01 17:12:20,31.38033667,75.31080667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.5,205.4,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:11:44,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201171413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998065981947903,603501664669794303,608005264179724287,612508863804997631,617012463430795263,621516063058624511,626019662685986815,630523262313356799,635026861940726911,639530461568097391,644034061195467883
259050000,3,2023-02-01 17:06:44,31.410445,75.32690333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.7,208.0,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:06:12,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201170812.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998065981947903,603501664669794303,608005264230055935,612508863855329279,617012463480864767,621516063108071423,626019662735413247,630523262362782719,635026861990153023,639530461617523479,644034061244893968
259050000,27,2023-02-01 17:12:05,31.385,75.31333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,207.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:10:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201171213.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998065981947903,603501664669794303,608005264179724287,612508863792414719,617012463423455231,621516063050760191,626019662678118399,630523262305485311,635026861932855487,639530461560225935,644034061187596425
259050000,27,2023-02-01 17:05:47,31.41666667,75.33,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,207.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:04:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201170613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998065981947903,603501664669794303,608005264230055935,612508863846940671,617012463473524735,621516063100829695,626019662728187903,630523262355557887,635026861982927999,639530461610298439,644034061237668977
259050000,27,2023-02-01 17:03:06,31.43333333,75.34,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:01:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201170413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494469575802879,598998065981947903,603501665072447487,608005264649486335,612508864272662527,617012463898460159,621516063525732351,626019663153098751,630523262780465663,635026862407837951,639530462035208415,644034061662578906
259050000,1,2023-02-01 14:34:03,32.26859167,75.77653333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.6,206.1,0.0,203.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:33:50,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201143413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998087456784383,603501686278848511,608005286375981055,612508885493743615,617012485120327679,621516084747665407,626019684375007231,630523284002377215,635026883629747647,639530483257118127,644034082884488619
259050000,1,2023-02-01 14:43:53,32.217625,75.75070167,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.5,207.1,0.0,202.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:42:44,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201144414.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998087456784383,603501686815719423,608005286325649407,612508885948825599,617012485574885375,621516085202059263,626019684829425663,630523284456793599,635026884084163967,639530483711534431,644034083338904925
259050000,27,2023-02-01 14:35:14,32.26166667,75.77333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,205.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:34:58,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201143613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998087456784383,603501686815719423,608005286375981055,612508885990768639,617012485617876991,621516085245116415,626019684872458239,630523284499825663,635026884127195903,639530483754566391,644034083381936883
259050000,27,2023-02-01 14:30:06,32.295,75.79,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,207.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:28:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201143014.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998087456784383,603501686278848511,608005285872664575,612508885485355007,617012485111676927,621516084738916351,626019684366258175,630523283993627647,635026883620998015,639530483248368479,644034082875738974
259050000,27,2023-02-01 14:26:08,32.31333333,75.79833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,207.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:25:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201142612.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998087456784383,603501686278848511,608005285805555711,612508885430829055,617012485057675263,621516084684849151,626019684312207359,630523283939576319,635026883566946559,639530483194317031,644034082821687525
259050000,1,2023-02-01 15:25:06,31.97169667,75.63260333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.2,0.0,203.0,Under Way Using Engine,0,S-AIS,2023-02-01 15:23:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201152613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998091751751679,603501691110686719,608005290637393919,612508890260570111,617012489886105599,621516089513345023,626019689140707327,630523288768076799,635026888395446975,639530488022817463,644034087650187953
259050000,27,2023-02-01 15:23:24,31.97666667,75.635,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,203.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 15:22:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201152413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998091751751679,603501691110686719,608005290637393919,612508890260570111,617012489886892031,621516089514131455,626019689141489663,630523288768856575,635026888396226943,639530488023597407,644034087650967899
259050000,27,2023-02-01 15:17:59,32.01166667,75.65333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 15:16:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201151812.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998092825493503,603501692318646271,608005291929239551,612508891544027135,617012491170611199,621516090797948927,626019690425294847,630523290052664319,635026889680034751,639530489307405223,644034088934775718
259050000,27,2023-02-01 14:59:46,32.125,75.705,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,208.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:58:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201150014.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998092825493503,603501691781775359,608005291291705343,612508890908590079,617012490535436287,621516090162577407,626019689789927423,630523289417296895,635026889044666495,639530488672036943,644034088299407432
259050000,27,2023-02-01 15:08:57,32.06666667,75.68,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,210.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 15:07:55,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201151013.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494495345606655,598998092825493503,603501692318646271,608005291358814207,612508890979893247,617012490607001599,621516090234142719,626019689861488639,630523289488857087,635026889116227135,639530488743597615,644034088370968104
259050000,3,2023-02-01 17:45:55,31.20310667,75.21394167,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.7,206.1,0.0,203.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:44:50,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201174613.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494503935541247,598998098194202623,603501697016266751,608005296626860031,612508896243744767,617012495870328831,621516095497568255,626019695124914175,630523294752282623,635026894379652799,639530494007023263,644034093634393753
259050000,27,2023-02-01 17:47:18,31.19166667,75.20833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,204.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:47:00,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201174813.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494503935541247,598998098194202623,603501696882049023,608005296626860031,612508896252133375,617012495879241727,621516095506415615,626019695133761535,630523294761131519,635026894388501823,639530494015872263,644034093643242754
259050000,27,2023-02-01 17:53:16,31.16166667,75.19,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,206.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 17:52:56,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201175413.csv.gz,8001fffffffffff,576495936675512319,580986342163349503,585487742767464447,589990930077974527,594494503935541247,598998098194202623,603501696882049023,608005296408756223,612508896034029567,617012495659565055,621516095286837247,626019694914191359,630523294541559807,635026894168929855,639530493796300343,644034093423670838
259050000,27,2023-02-01 10:52:04,32.91666667,76.07833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,7.0,223.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 10:50:01,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201105213.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981415467483135,603485014692200447,607988614302793727,612492213923872767,616995813549670399,621499413176877055,626003012804239359,630506612431608319,635010212058978495,639513811686347047,644017411313717540
259050000,27,2023-02-01 10:14:15,32.89333333,76.08666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,1.0,106.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 10:13:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201101612.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981415467483135,603485014692200447,607988614269239295,612492213888221183,616995813514280959,621499413141520383,626003012768870399,630506612396238335,635010212023608703,639513811650979167,644017411278349657
259050000,27,2023-02-01 10:39:03,32.94333333,76.09,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,6.0,210.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 10:37:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201104013.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981415467483135,603485014692200447,607988614302793727,612492213917581311,616995813543641087,621499413170782207,626003012798132223,630506612425501183,635010212052871359,639513811680241807,644017411307612300
259050000,1,2023-02-01 12:26:41,32.81709333,76.05013,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,2.2,213.5,0.0,187.0,Under Way Using Engine,0,S-AIS,2023-02-01 12:05:12,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201122814.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618195107839,612492217814089727,616995817439887359,621499417067126783,626003016694468607,630506616321860607,635010215949206975,639513815576601295,644017415203971785
259050000,3,2023-02-01 12:54:33,32.809125,76.03748,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,2.5,159.4,0.0,121.0,Under Way Using Engine,0,S-AIS,2023-02-01 12:54:13,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201125613.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618195107839,612492217820381183,616995817434906623,621499417073418239,626003016689545215,630506616316915199,635010215944285375,639513815571655815,644017415199026308
259050000,3,2023-02-01 13:13:45,32.74489333,76.007625,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.7,208.0,0.0,205.0,Under Way Using Engine,0,S-AIS,2023-02-01 13:13:26,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201131412.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018450296831,607988618044112895,612492217658900479,616995817286008831,621499416913149951,626003016540516351,630506616167884799,635010215795255103,639513815422625583,644017415049996072
259050000,27,2023-02-01 11:26:14,32.81166667,76.05166667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,2.0,97.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 11:26:02,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201112817.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618127998975,612492217749078015,616995817376186367,621499417002868735,626003016630218751,630506616257587199,635010215884957503,639513815512327967,644017415139698459
259050000,27,2023-02-01 11:41:53,32.84166667,76.055,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,2.0,39.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 11:40:55,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201114213.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618127998975,612492217753272319,616995817379594239,621499417006866431,626003016634212351,630506616261582335,635010215888952703,639513815516323167,644017415143693657
259050000,27,2023-02-01 11:23:39,32.80666667,76.05,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,4.0,14.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 11:23:03,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201112413.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618195107839,612492217814089727,616995817439887359,621499417067192319,626003016694538239,630506616321907711,635010215949277759,639513815576648223,644017415204018716
259050000,27,2023-02-01 11:51:16,32.835,76.06,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,4.0,277.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 11:49:55,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201115212.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618127998975,612492217740689407,616995817366224895,621499416993431551,626003016620781567,630506616248150527,635010215875520959,639513815502891447,644017415130261939
259050000,27,2023-02-01 12:53:15,32.80833333,76.03833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,3.0,156.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 12:52:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201125413.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618195107839,612492217807798271,616995817434906623,621499417062178815,626003016689532927,630506616316900863,635010215944271231,639513815571641679,644017415199012172
259050000,27,2023-02-01 11:44:23,32.84333333,76.05666667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,4.0,333.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 11:44:02,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201114613.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618127998975,612492217753272319,616995817379594239,621499417006768127,626003016634109951,630506616261479423,635010215888849855,639513815516220343,644017415143590837
259050000,27,2023-02-01 12:35:10,32.795,76.03833333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,2.0,42.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 12:34:57,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201123613.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477822282563583,598981419762450431,603485018584514559,607988618195107839,612492217807798271,616995817434382335,621499417061687295,626003016689053695,630506616316421631,635010215943791871,639513815571162199,644017415198532690
259050000,1,2023-02-01 13:44:04,32.55192833,75.91935667,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.8,209.0,0.0,205.0,Under Way Using Engine,0,S-AIS,2023-02-01 13:43:45,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201134414.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585487742767464447,589974231245127679,594494495345606655,598998090678009855,603501689500073983,608005289010003967,612508888622694399,617012488249278463,621516087876616191,626019687503978495,630523287131347455,635026886758717823,639530486386088311,644034086013458800
259050000,1,2023-02-01 13:45:29,32.54888,75.91789833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,11.8,205.8,0.0,205.0,Under Way Using Engine,0,S-AIS,2023-02-01 13:44:13,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201134612.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585487742767464447,589974231245127679,594494495345606655,598998090678009855,603501689500073983,608005289010003967,612508888631083007,617012488257142783,621516087884283903,626019687511625727,630523287138992639,635026886766362815,639530486393733255,644034086021103745
259050000,3,2023-02-01 13:37:26,32.59386667,75.93861,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,208.3,0.0,206.0,Under Way Using Engine,0,S-AIS,2023-02-01 13:37:09,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201133813.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585487742767464447,589974231245127679,594494495345606655,598998090678009855,603501689500073983,608005289060335615,612508888685608959,617012488311930879,621516087927472127,626019687554838527,630523287182207487,635026886809577919,639530486436948407,644034086064318899
259050000,27,2023-02-01 13:47:14,32.53166667,75.91,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,12.0,210.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 13:46:59,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201134813.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585487742767464447,589974231245127679,594494495345606655,598998090678009855,603501689500073983,608005289077112831,612508888691900415,617012488322940927,621516087950245887,626019687577591807,630523287204961791,635026886832332095,639530486459702567,644034086087073058
259050000,1,2023-02-01 07:05:05,31.65845333,76.05979833,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,5.9,98.5,0.0,92.0,Under Way Using Engine,0,S-AIS,2023-02-01 07:03:55,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201070613.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477805102694399,598981397213872127,603484996438589439,607988595948519423,612492195561209855,616995795187007487,621499394814279679,626002994441637887,630506594069004799,635010193696374975,639513793323745455,644017392951115949
259050000,1,2023-02-01 07:55:48,32.02845667,76.05376333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,6.8,89.9,0.0,87.0,Under Way Using Engine,0,S-AIS,2023-02-01 07:55:15,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201075612.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477805102694399,598981397213872127,603485002478387199,607988596250509311,612492195867394047,616995795493715967,621499395120955391,626002994748301311,630506594375671295,635010194003041663,639513793630412143,644017393257782636
259050000,27,2023-02-01 07:41:46,31.92666667,76.05333333,9312107,KV HARSTAD,JWBR,Law Enforcement,55,,A,83.0,17.0,Norway,259,COASTGUARD PATROL,2460,6.0,7.0,92.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 07:41:00,2023-02-01 07:03:39,Service Ship,Patrol Vessel,4761645918517774864,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201074213.csv.gz,8001fffffffffff,576495936675512319,580968749977305087,585470700337233919,589974231245127679,594477805102694399,598981397213872127,603484996707024895,607988596216954879,612492195835936767,616995795461472255,621499395088809983,626002994716159999,630506594343528959,635010193970899007,639513793598269447,644017393225639964
